FID;Join_Count;TARGET_FID;Id;Name;Elevation;GPS;Photos;Date;Position;Provenance;Longueur__;Largeur__m;Hauteur__m;Volume;Densité;F__Troncs;F__Branche;F__Racines;Secteur;Commentair;ObjectID;Id_1;Input_FID;Id_12;ORIG_FID;Id_12_13;lenght;type;annee;troncon;Distance
313;1;313;;327;34.484615;327;1897;2019-08-07 00:00:00;Bc;D;57.4;15.8;0.6;54.4152;Mo;80;10;10;RG;;324;;31;;;;8806;cp;2016;5;16000
314;1;314;;328;35.106651;328;1898;2019-08-07 00:00:00;Pl;D;14.7;1.5;0.5;1.1025;F;95;5;;RD;;325;;31;;;;8806;cp;2016;5;16000
315;1;315;;329;35.327156;329;1899;2019-08-07 00:00:00;Bc;D;13.6;2.3;0.6;1.8768;F;80;10;10;RD;;326;;31;;;;8806;cp;2016;5;16000
316;1;316;;330;35.513206;330;1900;2019-08-07 00:00:00;Bc;M;14.8;8.7;0.9;11.5884;Mo;80;10;10;RG;;327;;31;;;;8806;cp;2016;5;16000
317;1;317;;331;35.350742;331;1901;2019-08-07 00:00:00;Bc;D;6.7;2;0.6;0.804;F;95;;5;RG;;328;;31;;;;8806;cp;2016;5;16000
318;1;318;;332;33.62896;332;1902;2019-08-07 00:00:00;Bc;D;4.6;5;0.7;1.61;Mo;80;15;5;RG;;329;;31;;;;8806;cp;2016;5;16000
319;1;319;;333;34.640472;333;1904;2019-08-07 00:00:00;Bc;D;15;0.8;0.4;0.48;F;95;;5;RG;;330;;31;;;;8806;cp;2016;5;16000
320;1;320;;334;30.295851;334;1903;2019-08-07 00:00:00;Ch;M;33.6;2.5;0.9;7.56;Mo;80;10;10;RG;;331;;31;;;;8806;cp;2016;5;16000
321;1;321;;335;34.591789;335;1905;2019-08-07 00:00:00;Pl;D;14.9;1.2;0.6;1.0728;F;100;;;RG;;332;;31;;;;8806;cp;2016;5;16000
322;1;322;;336;29.961159;336;1906;2019-08-07 00:00:00;Ch;M;14.6;7.2;1;10.512;F;90;10;;RG;;333;;32;;;;8806;cp;2016;5;16500
323;1;323;;337;32.434608;337;1908;2019-08-07 00:00:00;Ch;M;8.7;13;1.2;13.572;Mo;95;;5;RG;;334;;32;;;;8806;cp;2016;5;16500
324;1;324;;338;31.666409;338;1907;2019-08-07 00:00:00;Ch;D;45.3;6.5;1.6;47.112;Mo;80;15;5;RG;;335;;32;;;;8806;cp;2016;5;16500
325;1;325;;339;34.936527;339;1909;2019-08-07 00:00:00;Bc;D;16.6;9.5;0.7;11.039;F;70;20;10;RD;;336;;32;;;;8806;cp;2016;5;16500
326;1;326;;340;35.000866;340;1910;2019-08-07 00:00:00;Pl;D;16.2;1.6;0.7;1.8144;F;90;5;5;RD;;337;;32;;;;8806;cp;2016;5;16500
327;1;327;;341;36.196632;341;1911;2019-08-07 00:00:00;Bc;D;12.7;1.5;0.8;1.524;F;90;5;5;RD;;338;;32;;;;8806;cp;2016;5;16500
328;1;328;;342;29.602709;342;1929;2019-08-07 00:00:00;Ch;M;14;1.6;0.9;2.016;F;90;5;5;RD;;339;;32;;;;8806;cp;2016;5;16500
329;1;329;;343;33.568546;343;1930;2019-08-07 00:00:00;Bc;D;9;1.8;1;1.62;F;80;5;15;RG;;340;;32;;;;8806;cp;2016;5;16500
330;1;330;;344;35.231415;344;1931;2019-08-07 00:00:00;Pl;D;8.4;0.8;0.3;0.2016;F;95;5;;RG;;341;;32;;;;8806;cp;2016;5;16500
331;1;331;;345;37.678307;345;1932;2019-08-07 00:00:00;Pl;D;24.1;1.4;0.6;2.0244;Mo;90;5;5;RG;;342;;32;;;;8806;cp;2016;5;16500
332;1;332;;347;33.715687;347;1934;2019-08-07 00:00:00;Bc;D;8.8;5.1;0.8;3.5904;F;80;10;10;RG;;344;;32;;;;8806;cp;2016;5;16500
333;1;333;;348;32.62735;348;1935;2019-08-07 00:00:00;Bc;D;7.6;0.7;0.3;0.1596;F;90;5;5;RG;;345;;32;;;;8806;cp;2016;5;16500
334;1;334;;349;34.504295;349;1936;2019-08-07 00:00:00;Bc;D;2.6;4.7;0.7;0.8554;F;90;5;5;RG;;346;;32;;;;8806;cp;2016;5;16500
335;1;335;;350;31.177418;350;1937;2019-08-07 00:00:00;Bc;D;5.1;16.9;1;8.619;Mo;80;10;10;RG;;347;;33;;;;8806;cp;2016;5;17000
336;1;336;;351;34.443306;351;1838;2019-08-07 00:00:00;Bc;D;16.8;7.7;1.1;14.2296;F;80;10;10;RG;;348;;33;;;;8806;cp;2016;5;17000
337;1;337;;352;33.891697;352;1939;2019-08-07 00:00:00;Ch;D;32.9;5.6;1.8;33.1632;F;90;5;5;RG;;349;;33;;;;8806;cp;2016;5;17000
338;1;338;;353;32.410637;353;1940;2019-08-07 00:00:00;Bc;D;1.5;2.5;0.6;0.225;F;90;5;5;RG;;350;;34;;;;8806;cp;2016;5;17500
339;1;339;;354;34.706497;354;;2019-08-07 00:00:00;Bc;D;3.3;4.9;0.6;0.9702;Mo;70;30;;RG;;351;;34;;;;8806;cp;2016;5;17500
340;1;340;;355;31.165808;355;1943;2019-08-07 00:00:00;Pl;D;6.1;1.5;0.5;0.4575;F;90;5;5;RG;;352;;34;;;;8806;cp;2016;5;17500
341;1;341;;356;32.701035;356;1944;2019-08-07 00:00:00;Bc;D;6.9;7.1;1.6;7.8384;F;80;10;10;RD;;353;;34;;;;8806;cp;2016;5;17500
342;1;342;;357;31.257732;357;1945;2019-08-07 00:00:00;Bc;D;2.3;3.5;0.6;0.483;Mo;90;5;5;RD;;354;;34;;;;8806;cp;2016;5;17500
343;1;343;;358;33.525211;358;1946;2019-08-07 00:00:00;Bc;D;26.5;1.7;0.8;3.604;Mo;90;5;5;RD;;355;;34;;;;8806;cp;2016;5;17500
344;1;344;;359;33.030312;359;1947;2019-08-07 00:00:00;Bc;D;4;2.2;1.2;1.056;F;95;5;;RD;;356;;34;;;;8806;cp;2016;5;17500
345;1;345;;360;33.898193;360;1948;2019-08-07 00:00:00;Bc;D;9.5;0.8;0.6;0.456;F;100;;;RD;;357;;34;;;;8806;cp;2016;5;17500
346;1;346;;361;31.481081;361;1949;2019-08-07 00:00:00;Pl;D;2.4;7.2;0.5;0.864;F;90;5;5;RD;;358;;34;;;;8806;cp;2016;5;17500
347;1;347;;362;30.384222;362;1950;2019-08-07 00:00:00;Ch;D;59;9.2;2.3;124.844;E;80;10;10;RG;appel d'eau;359;;35;;;;8806;cp;2016;5;18000
348;1;348;;363;31.317173;363;1951;2019-08-07 00:00:00;Ch;D;25;4;2.5;25;Mo;90;5;5;RG;;360;;35;;;;8806;cp;2016;5;18000
349;1;349;;364;32.165939;364;1953;2019-08-07 00:00:00;Bc;D;6.3;4.6;1.6;4.6368;Mo;90;5;5;RD;;361;;35;;;;8806;cp;2016;5;18000
350;1;350;;365;30.986189;365;1954;2019-08-07 00:00:00;Bc;D;7;0.9;0.3;0.189;F;90;5;5;RD;;362;;35;;;;8806;cp;2016;5;18000
351;1;351;;366;34.033783;366;1955;2019-08-07 00:00:00;Bc;D;2.8;6.4;0.7;1.2544;F;90;5;5;RG;;363;;35;;;;8806;cp;2016;5;18000
352;1;352;;367;30.590864;367;1956;2019-08-07 00:00:00;Pl;D;6.6;8.5;1.5;8.415;Mo;95;5;;RD;;364;;35;;;;8806;cp;2016;5;18000
353;1;353;;368;30.557072;368;1957;2019-08-07 00:00:00;Pl;D;5.2;4.5;1.3;3.042;F;90;5;5;RD;;365;;36;;;;8806;cp;2016;5;18500
354;1;354;;369;31.405422;369;1959;2019-08-07 00:00:00;Pl;D;16.4;2;0.6;1.968;F;80;10;10;RD;;366;;36;;;;8806;cp;2016;5;18500
355;1;355;;370;27.933226;370;1961;2019-08-07 00:00:00;Ch;D;141.4;9.6;1.9;257.9136;E;80;10;10;RG;;367;;36;;;;8806;cp;2016;5;18500
356;1;356;;371;27.611179;371;1962;2019-08-07 00:00:00;Ch;D;12;1.8;0.6;1.296;F;80;10;10;RD;;368;;36;;;;8806;cp;2016;5;18500
357;1;357;;372;27.810802;372;1963;2019-08-07 00:00:00;Ch;M;14;2.8;1;3.92;Mo;80;10;10;RD;;369;;36;;;;8806;cp;2016;5;18500
358;1;358;;373;28.167826;373;1964;2019-08-07 00:00:00;Ch;D;5;0.9;0.7;0.315;Mo;60;30;10;RD;;370;;36;;;;8806;cp;2016;5;18500
359;1;359;;374;28.275957;374;1965;2019-08-07 00:00:00;Ch;M;21.2;3.8;1.4;11.2784;Mo;80;10;10;RD;;371;;37;;;;8806;cp;2016;5;19000
360;1;360;;375;29.50226;375;1966;2019-08-07 00:00:00;Ch;D;31.1;4.8;1.4;20.8992;Mo;95;5;;RD;;372;;37;;;;8806;cp;2016;5;19000
361;1;361;;376;28.778675;376;1967;2019-08-07 00:00:00;Bc;D;3.1;3;0.8;0.744;Mo;80;20;;RG;;373;;37;;;;8806;cp;2016;5;19000
362;1;362;;377;26.910707;377;1968;2019-08-07 00:00:00;Bc;D;4.1;3.5;0.4;0.574;Mo;90;10;;RG;;374;;37;;;;8806;cp;2016;5;19000
363;1;363;;378;27.680254;378;1969;2019-08-07 00:00:00;Bc;D;7.8;1.6;0.5;0.624;F;95;5;;RG;;375;;37;;;;8806;cp;2016;5;19000
364;1;364;;379;29.393942;379;1970;2019-08-07 00:00:00;Bc;D;12.3;11.3;0.9;12.5091;F;90;5;5;RD;;376;;37;;;;8806;cp;2016;5;19000
365;1;365;;380;26.860014;380;1971;2019-08-07 00:00:00;Bc;D;30.1;23.9;1;71.939;E;90;5;5;RD;;377;;37;;;;8806;cp;2016;5;19000
366;1;366;;381;26.789604;381;1972;2019-08-07 00:00:00;Bc;D;10.9;5.2;0.8;4.5344;F;90;5;5;RD;;378;;37;;;;8806;cp;2016;5;19000
367;1;367;;382;27.313311;382;1974;2019-08-07 00:00:00;Bc;D;13.9;1.6;1;2.224;Mo;90;10;;RD;;379;;37;;;;8806;cp;2016;5;19000
368;1;368;;383;25.4188;383;1975;2019-08-07 00:00:00;Bc;D;10.4;1.4;0.9;1.3104;Mo;90;10;10;RD;;380;;37;;;;8806;cp;2016;5;19000
369;1;369;;384;26.893167;384;1976;2019-08-07 00:00:00;Bc;D;2.8;16.4;1.6;7.3472;Mo;70;20;10;RD;;381;;37;;;;8806;cp;2016;5;19000
370;1;370;;385;20.619701;385;1977;2019-08-07 00:00:00;Ch;M;4.4;2.8;0.9;1.1088;Mo;90;5;5;RD;;382;;37;;;;8806;cp;2016;5;19000
371;1;371;;386;25.292326;386;1977;2019-08-07 00:00:00;Ch;M;7;1.2;0.9;0.756;F;90;5;5;RG;;383;;38;;;;8806;cp;2016;5;19500
372;1;372;;387;30.011557;387;1978;2019-08-07 00:00:00;Ch;D;13.4;2.6;1;3.484;Mo;80;10;10;RG;;384;;38;;;;8806;cp;2016;5;19500
373;1;373;;388;25.897367;388;1979;2019-08-07 00:00:00;Ch;D;18.9;0.8;0.2;0.3024;F;90;5;5;RD;;385;;38;;;;8806;cp;2016;5;19500
374;1;374;;389;27.130007;389;1980;2019-08-07 00:00:00;Bc;D;20.3;4.5;0.8;7.308;Mo;90;5;5;C;;386;;38;;;;8806;cp;2016;5;19500
375;1;375;;390;26.760441;390;1982;2019-08-07 00:00:00;Bc;D;18.4;10.6;0.6;11.7024;Mo;90;5;5;C;;387;;38;;;;8806;cp;2016;5;19500
376;1;376;;391;25.147408;391;1983;2019-08-07 00:00:00;Ch;D;7.2;3;1.2;2.592;Mo;95;;5;RD;;388;;39;;;;8806;cp;2016;5;20000
377;1;377;;392;23.748882;392;1984;2019-08-07 00:00:00;Bc;D;10;15.5;0.8;12.4;Mo;80;10;10;C;;389;;39;;;;8806;cp;2016;5;20000
378;1;378;;393;29.34005;393;1988;2019-08-07 00:00:00;Bc;D;10.6;4;1.8;7.632;Mo;90;5;5;C;;390;;39;;;;8806;cp;2016;5;20000
379;1;379;;394;24.678553;394;1989;2019-08-07 00:00:00;Pl;D;6.5;5.6;1.8;6.552;Mo;90;5;5;C;;391;;39;;;;8806;cp;2016;5;20000
380;1;380;;395;23.630512;395;1990;2019-08-07 00:00:00;Pl;M;7.4;2.6;0.8;1.5392;Mo;100;;;C;;406;;39;;;;8806;cp;2016;5;20000
381;1;381;;396;39.783302;396;1998;2019-08-07 00:00:00;Ch;M;16.5;1.6;1.1;2.904;Mo;80;10;10;RG;;407;;47;;;;8806;cp;2016;5;24000
382;1;382;;397;19.398355;397;2001;2019-08-07 00:00:00;Bc;M;7.1;1.6;0.6;0.6816;Mo;90;5;5;RG;;409;;47;;;;8806;cp;2016;5;24000
383;1;383;;398;21.029915;398;2003;2019-08-07 00:00:00;Bc;D;10.2;1.8;0.7;1.2852;F;80;10;10;RG;;410;;47;;;;8806;cp;2016;5;24000
384;1;384;;399;17.914597;399;2004;2019-08-07 00:00:00;Bc;M;24.9;2.6;1.1;7.1214;F;80;10;10;RG;;411;;47;;;;8806;cp;2016;5;24000
385;1;385;;400;18.855204;400;2005;2019-08-07 00:00:00;Bc;M;11.2;4;1.1;4.928;F;80;10;10;RG;;412;;47;;;;8806;cp;2016;5;24000
386;1;386;;401;22.381895;401;2006;2019-08-07 00:00:00;Bc;D;16.4;2.2;0.6;2.1648;Mo;80;10;10;RG;;413;;47;;;;8806;cp;2016;5;24000
387;1;387;;402;22.389742;402;;2019-08-07 00:00:00;Pl;M;55.9;99.4;2;1111.292;E;80;10;10;RD;;414;;47;;;;8806;cp;2016;5;24000
388;1;388;;403;19.696133;403;2008;2019-08-07 00:00:00;Pl;D;9.2;2.6;0.8;1.9136;Mo;80;15;5;RD;;415;;47;;;;8806;cp;2016;5;24000
389;1;389;;404;20.461031;404;2010;2019-08-07 00:00:00;Ch;M;20.2;5.4;1.2;13.0896;Mo;90;5;5;RD;;416;;47;;;;8806;cp;2016;5;24000
390;1;390;;405;18.698751;405;2011;2019-08-07 00:00:00;Ch;P;14.2;1.8;1;2.556;F;85;10;5;RG;;417;;47;;;;8806;cp;2016;5;24000
391;1;391;;406;9.691;406;2012;2019-08-07 00:00:00;Ch;P;12;2.1;0.9;2.268;F;90;5;5;RD;;418;;48;;;;8806;cp;2016;5;24500
392;1;392;;407;13.900038;407;2013;2019-08-07 00:00:00;Bc;P;16.4;1.6;0.6;1.5744;F;90;5;5;RD;;419;;48;;;;8806;cp;2016;5;24500
393;1;393;;408;8.564248;408;2014;2019-08-07 00:00:00;Bc;D;10.7;1.6;0.4;0.6848;F;90;5;5;RD;;420;;48;;;;8806;cp;2016;5;24500
394;1;394;;409;15.031239;409;2015;2019-08-07 00:00:00;Ch;D;7.2;1.6;1.3;1.4976;F;80;10;10;RD;;421;;49;;;;8806;cp;2016;5;25000
395;1;395;;410;17.55311;410;2016;2019-08-07 00:00:00;Ch;D;14;5.6;2;15.68;E;90;10;;RG;;422;;49;;;;8806;cp;2016;5;25000
396;1;396;;411;15.777891;411;2017;2019-08-07 00:00:00;Pl;D;6.9;6;1.1;4.554;Mo;95;5;;RG;;423;;49;;;;8806;cp;2016;5;25000
397;1;397;;412;13.703917;412;2018;2019-08-07 00:00:00;Ch;D;5.5;12.4;1.6;10.912;Mo;90;10;;RG;;424;;49;;;;8806;cp;2016;5;25000
398;1;398;;413;13.784723;413;2019;2019-08-07 00:00:00;Ch;M;2.2;12;1;2.64;F;90;5;5;RG;;425;;49;;;;8806;cp;2016;5;25000
399;1;399;;414;21.699295;414;;2019-08-07 00:00:00;Ch;M;27.4;12.4;1.6;54.3616;Mo;90;5;5;RG;;426;;49;;;;8806;cp;2016;5;25000
400;1;400;;415;16.347155;415;2022;2019-08-07 00:00:00;Ch;M;9.2;15;0.7;9.66;F;90;5;5;RG;;427;;50;;;;8806;cp;2016;5;25500
401;1;401;;416;19.68882;416;2023;2019-08-07 00:00:00;Bc;M;9.8;2;0.9;1.764;F;95;5;;RD;;428;;50;;;;8806;cp;2016;5;25500
402;1;402;;417;13.577838;417;2024;2019-08-07 00:00:00;Ch;M;20.36;3.5;1;7.126;F;90;5;5;RG;;429;;50;;;;8806;cp;2016;5;25500
403;1;403;;418;14.990643;418;2025;2019-08-07 00:00:00;Ch;D;11;2.2;1.6;3.872;F;95;;5;RD;;430;;51;;;;8806;cp;2016;5;26000
404;1;404;;419;20.154575;419;2026;2019-08-07 00:00:00;Ch;M;11.2;3.6;1.2;4.8384;F;80;10;10;RD;;431;;51;;;;8806;cp;2016;5;26000
405;1;405;;420;18.376974;420;2027;2019-08-07 00:00:00;Ch;M;5.8;1.8;0.8;0.8352;F;80;5;15;RD;;432;;51;;;;8806;cp;2016;5;26000
406;1;406;;421;16.014318;421;2028;2019-08-07 00:00:00;Ch;M;15.5;3.2;1.4;6.944;Mo;80;10;10;RD;;433;;51;;;;8806;cp;2016;5;26000
407;1;407;;422;13.279198;422;2029;2019-08-07 00:00:00;Ch;D;5;9.8;2.2;10.78;E;90;5;5;RG;;434;;52;;;;8806;cp;2016;5;26500
408;1;408;;423;17.54899;423;2030;2019-08-07 00:00:00;Ch;D;1.7;9.2;0.7;1.0948;F;90;10;;RG;bloc un chenal secondaire;435;;52;;;;8806;cp;2016;5;26500
409;1;409;;424;12.641744;424;203132;2019-08-07 00:00:00;Ch;D;17.2;14.2;1.9;46.4056;Mo;90;5;5;RG;bloc un chenal secondaire;436;;52;;;;8806;cp;2016;5;26500
410;1;410;;425;12.044154;425;2033;2019-08-07 00:00:00;Ch;D;19;5.1;1.6;15.504;Mo;90;10;;RG;;437;;52;;;;8806;cp;2016;5;26500
411;1;411;;426;8.467148;426;2034;2019-08-07 00:00:00;Ch;D;6.8;5.3;1.6;5.7664;Mo;90;5;5;RG;;438;;52;;;;8806;cp;2016;5;26500
412;1;412;;427;7.060945;427;2037;2019-08-07 00:00:00;Bc;M;9.4;1.4;0.5;0.658;F;90;5;5;RG;;439;;53;;;;8806;cp;2016;5;27000
413;1;413;;428;12.541121;428;203536;2019-08-07 00:00:00;Bc;M;50.1;14.4;1.7;122.6448;Mo;85;10;5;RG;;440;;53;;;;8806;cp;2016;5;27000
414;1;414;;429;14.454367;429;2038;2019-08-07 00:00:00;Bc;D;14.2;6.8;0.6;5.7936;F;90;5;5;C;;441;;53;;;;8806;cp;2016;5;27000
415;1;415;;430;15.953201;430;2039;2019-08-07 00:00:00;Bc;D;3;13.2;0.7;2.772;F;90;5;5;C;;442;;53;;;;8806;cp;2016;5;27000
416;1;416;;431;12.714003;431;2040;2019-08-07 00:00:00;Bc;D;10.4;3.4;1.3;4.5968;F;80;10;10;C;;443;;53;;;;8806;cp;2016;5;27000
417;1;417;;432;14.367079;432;2041;2019-08-07 00:00:00;Ch;D;8;4.9;1.2;4.704;F;95;;5;RD;;444;;53;;;;8806;cp;2016;5;27000
418;1;418;;433;14.114265;433;2042;2019-08-07 00:00:00;Ch;P;22.6;5;0.8;9.04;F;80;10;10;RD;;445;;53;;;;8806;cp;2016;5;27000
419;1;419;;434;13.401024;434;2043;2019-08-07 00:00:00;Bc;D;14.1;4.6;0.6;3.8916;F;90;5;5;C;;446;;53;;;;8806;cp;2016;5;27000
420;1;420;;435;9.379265;435;2044;2019-08-07 00:00:00;Ch;M;18.1;3.8;1.2;8.2536;E;80;10;10;RG;;447;;53;;;;8806;cp;2016;5;27000
421;1;421;;436;12.232504;436;2045;2019-08-07 00:00:00;Bc;D;9.7;2.3;0.4;0.8924;F;95;5;;C;;448;;53;;;;8806;cp;2016;5;27000
422;1;422;;437;14.745926;437;2046;2019-08-07 00:00:00;Bc;D;8.4;5.5;0.4;1.848;F;90;5;5;C;;449;;53;;;;8806;cp;2016;5;27000
423;1;423;;438;17.485292;438;2047;2019-08-07 00:00:00;Bc;M;5.7;16.9;1;9.633;Mo;80;15;5;C;;450;;53;;;;8806;cp;2016;5;27000
424;1;424;;439;8.847063;439;204849;2019-08-07 00:00:00;Bc;D;61;13.7;2.8;233.996;E;90;10;;RG;;451;;53;;;;8806;cp;2016;5;27000
425;1;425;;440;17.127119;440;2050;2019-08-07 00:00:00;Pl;D;27;17.1;1.2;55.404;Mo;90;10;;RG;;452;;53;;;;8806;cp;2016;5;27000
426;1;426;;441;14.413882;441;;2019-08-07 00:00:00;Pl;D;42.2;3.1;0.8;10.4656;Mo;95;5;;RG;;453;;54;;;;8806;cp;2016;5;27500
427;1;427;;442;13.613811;442;2053;2019-08-07 00:00:00;Ch;D;19.5;2.5;1.6;7.8;Mo;95;5;;RD;enfouie;454;;54;;;;8806;cp;2016;5;27500
428;1;428;;443;11.175618;443;2054;2019-08-07 00:00:00;Bc;D;19.8;2.8;0.9;4.9896;F;90;5;5;RG;;455;;54;;;;8806;cp;2016;5;27500
429;1;429;;444;3.962822;444;2055;2019-08-07 00:00:00;Bc;D;14.6;3;0.9;3.942;F;90;5;5;RD;;456;;55;;;;8806;cp;2016;5;28000
430;1;430;;445;10.977605;445;2056;2019-08-07 00:00:00;Bc;D;17.8;16.9;0.9;27.0738;E;80;10;10;RD;;457;;55;;;;8806;cp;2016;5;28000
431;1;431;;446;8.610696;446;2057;2019-08-07 00:00:00;Ch;D;9.3;2.2;1;2.046;F;90;5;5;RD;;458;;55;;;;8806;cp;2016;5;28000
432;1;432;;447;11.669343;447;2058;2019-08-07 00:00:00;Ch;D;12.7;17.5;0.8;17.78;E;60;40;;RD;;459;;55;;;;8806;cp;2016;5;28000
433;1;433;;448;5.915824;448;2059;2019-08-07 00:00:00;Ch;M;17;4.2;1.8;12.852;E;80;10;10;RD;;460;;56;;;;8806;cp;2016;5;28500
434;1;434;;449;10.761815;449;2060;2019-08-07 00:00:00;Pl;D;20.3;1.1;0.5;1.1165;F;95;5;;RG;;461;;56;;;;8806;cp;2016;5;28500
435;1;435;;450;14.095731;450;2061;2019-08-07 00:00:00;Bc;D;13.4;0.8;0.8;0.8576;F;95;;5;RG;;462;;56;;;;8806;cp;2016;5;28500
436;1;436;;451;14.270946;451;2062;2019-08-07 00:00:00;Bc;D;10;1;0.6;0.6;F;95;5;;RG;;463;;56;;;;8806;cp;2016;5;28500
437;1;437;;452;12.166101;452;2064;2019-08-07 00:00:00;Bc;D;19.3;19.3;2;74.498;E;90;5;5;RG;;464;;57;;;;8806;cp;2016;5;29000
438;1;438;;453;10.885245;453;206568;2019-08-07 00:00:00;Ch;D;52.1;19.2;1;100.032;E;90;5;5;RD;;465;;56;;;;8806;cp;2016;5;28500
439;1;439;;454;9.044182;454;2069;2019-08-07 00:00:00;Bc;D;10.3;1.5;0.7;1.0815;F;90;5;5;RD;;467;;57;;;;8806;cp;2016;5;29000
440;1;440;;455;11.228124;455;2070;2019-08-07 00:00:00;Bc;D;5.5;9.2;1.3;6.578;Mo;90;5;5;RD;;468;;57;;;;8806;cp;2016;5;29000
441;1;441;;457;12.314422;457;2071;2019-08-07 00:00:00;Bc;D;9.7;1.6;0.9;1.3968;F;90;5;5;C;;470;;57;;;;8806;cp;2016;5;29000
442;1;442;;458;11.174256;458;2072;2019-08-07 00:00:00;Ch;M;14;4;1.1;6.16;Mo;80;10;10;RD;;471;;57;;;;8806;cp;2016;5;29000
443;1;443;;459;7.552176;459;2073;2019-08-07 00:00:00;Ch;M;9.8;8.8;1;8.624;F;75;15;10;RD;;472;;57;;;;8806;cp;2016;5;29000
444;1;444;;460;19.689363;460;2074;2019-08-07 00:00:00;Bc;D;11.5;21.1;1;24.265;Mo;90;10;;C;;473;;57;;;;8806;cp;2016;5;29000
445;1;445;;461;14.100128;461;2075;2019-08-07 00:00:00;Bc;?;8.1;1.5;0.7;0.8505;F;70;20;10;C;;474;;57;;;;8806;cp;2016;5;29000
446;1;446;;462;10.746973;462;207677;2019-08-07 00:00:00;Ch;D;80.6;13;2.5;261.95;E;95;5;;RG;;475;;59;;;;8806;cp;2016;5;30000
447;1;447;;463;11.039548;463;2078;2019-08-07 00:00:00;Pl;D;15.5;1.8;0.9;2.511;F;90;5;5;RD;;476;;59;;;;8806;cp;2016;5;30000
448;1;448;;464;12.537605;464;2079;2019-08-07 00:00:00;Bc;D;3.9;9.3;1.4;5.0778;F;90;5;5;RD;;477;;59;;;;8806;cp;2016;5;30000
449;1;449;;465;12.286461;465;2080;2019-08-07 00:00:00;Pl;D;3.2;8.2;1.2;3.1488;Mo;90;10;;RD;;478;;59;;;;8806;cp;2016;5;30000
450;1;450;;467;9.23454;467;2081;2019-08-07 00:00:00;Pl;D;5.6;10.1;1.6;9.0496;Mo;90;5;5;RG;;480;;59;;;;8806;cp;2016;5;30000
451;1;451;;468;6.410791;468;2082;2019-08-07 00:00:00;Pl;D;16.6;1.7;1.4;3.9508;F;95;5;;RG;;481;;59;;;;8806;cp;2016;5;30000
452;1;452;;469;8.484942;469;2083;2019-08-07 00:00:00;Pl;D;2.6;5.2;1;1.352;Mo;90;5;5;RG;;482;;59;;;;8806;cp;2016;5;30000
453;1;453;;470;11.200989;470;208485;2019-08-07 00:00:00;Bc;D;28.1;20.4;1.2;68.7888;E;80;10;10;RG;;483;;59;;;;8806;cp;2016;5;30000
454;1;454;;471;10.612587;471;2086;2019-08-07 00:00:00;Bc;D;38.6;10.4;0.8;32.1152;Mo;80;10;10;RG;;484;;59;;;;8806;cp;2016;5;30000
455;1;455;;472;8.831104;472;2087;2019-08-07 00:00:00;Pl;D;37.3;6.5;1.1;26.6695;Mo;90;5;5;RG;;485;;60;;;;8806;cp;2016;5;30500
456;1;456;;473;10.269814;473;2088;2019-08-07 00:00:00;Pl;D;13.4;12.7;1.3;22.1234;F;90;10;;RG;;486;;60;;;;8806;cp;2016;5;30500
457;1;457;;474;8.516793;474;2089;2019-08-07 00:00:00;Ch;M;12;3;0.6;2.16;F;90;5;5;RD;;487;;60;;;;8806;cp;2016;5;30500
458;1;458;;475;8.694168;475;20909192;2019-08-07 00:00:00;Ch;D;100;15.3;3.1;474.3;E;90;5;5;RD;;488;;60;;;;8806;cp;2016;5;30500
459;1;459;;476;6.477707;476;2093;2019-08-07 00:00:00;Pl;D;22.4;13.6;1.6;48.7424;Mo;95;5;;RD;;489;;61;;;;8806;cp;2016;5;31000
460;1;460;;477;5.563454;477;2094;2019-08-07 00:00:00;Ch;D;14.2;5.2;0.9;6.6456;F;95;5;;RG;;490;;61;;;;8806;cp;2016;5;31000
461;1;461;;478;7.481107;478;2095;2019-08-07 00:00:00;Bc;M;17.4;1;0.6;1.044;F;95;;5;RD;;491;;62;;;;8806;cp;2016;5;31500
462;1;462;;479;7.214729;479;2096;2019-08-07 00:00:00;Bc;D;10.4;0.5;0.6;0.312;F;95;;5;RD;;492;;62;;;;8806;cp;2016;5;31500
463;1;463;;480;7.817333;480;2097;2019-08-07 00:00:00;Bc;D;11;1.9;0.4;0.836;F;95;5;;RD;;493;;62;;;;8806;cp;2016;5;31500
464;1;464;;481;9.036292;481;2098;2019-08-07 00:00:00;Bc;D;10;2.5;1;2.5;F;95;;5;RD;;494;;63;;;;8806;cp;2016;5;32000
465;1;465;;482;6.627825;482;2099;2019-08-07 00:00:00;Bc;D;8.4;1;1;0.84;F;95;;5;RD;;495;;63;;;;8806;cp;2016;5;32000
466;1;466;;483;6.453192;483;2100;2019-08-07 00:00:00;Bc;D;14.7;11.2;1.4;23.0496;F;90;5;5;RG;;496;;63;;;;8806;cp;2016;5;32000
467;1;467;;484;11.103745;484;2101;2019-08-07 00:00:00;Ch;M;9.5;1.8;1;1.71;Mo;95;5;;RG;;497;;62;;;;8806;cp;2016;5;31500
468;1;468;;485;5.480032;485;2102;2019-08-07 00:00:00;Ch;M;24;6.6;1.4;22.176;Mo;90;5;5;RG;;498;;63;;;;8806;cp;2016;5;32000
469;1;469;;486;5.972504;486;2103;2019-08-07 00:00:00;Ch;chenal;45;5.7;1.6;41.04;E;90;5;5;RG;;499;;63;;;;8806;cp;2016;5;32000
