OBJECTID;Join_Count;TARGET_FID;fid_1;fid_12;ID_ebm;photo;date_suivi;position;obstruct_c;prov_bm;Volume;Volume_Formule;longueur;largeur;hauteur;densite;comp_tronc;comp_branc;comp_racin;secteur;uuid;Complexe;hauteur_2;longueur_2;largeur_2;Equipe;Nb_boites;hauteur_3;longueur_3;largeur_3;hauteur_4;longueur_4;largeur_4;hauteur_5;longueur_5;largeur_5;Typologie;Commentair;Commenta_1;Commenta_2;Commenta_3;largeur_A;largeur_B;largeur_C;largeur_D;largeur_E;largeur_F;largeur_2_;largeur__1;largeur__2;largeur__3;largeur__4;largeur__5;largeur_3_;largeur__6;largeur__7;largeur__8;largeur__9;largeur_10;largeur_4_;largeur_11;largeur_12;largeur_13;largeur_14;largeur_15;largeur_5_;largeur_16;largeur_17;largeur_18;largeur_19;largeur_20;layer;path;Id;Input_FID;Id_1;ORIG_FID;Id_12;lenght;type;annee;troncon;Distance
438;1;437;;;;;2022/07/21 15:57:38.000;"{""Pl""}";1;P;37.8;#VALEUR!;14;3;0.9;2;60;30;10;"{""RD""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36;;;;8806;cp;2016;5;18500
439;1;438;;;;;2022/07/21 15:59:43.000;"{""Pl""}";5;P;77.22;#VALEUR!;13;3.3;1.8;2;70;20;10;"{""RG""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36;;;;8806;cp;2016;5;18500
440;1;439;;;;;2022/07/21 16:10:11.000;"{""Ch""}";5;M;54;#VALEUR!;9;2.5;2.4;1;60;20;20;"{""RD""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36;;;;8806;cp;2016;5;18500
441;1;440;;;;;2022/07/21 16:15:50.000;"{""Ch""}";5;M;185;#VALEUR!;18.5;4;2.5;1;60;20;20;"{""RD""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;37;;;;8806;cp;2016;5;19000
442;1;441;;;;;2022/07/21 16:21:54.000;"{""Pl""}";;D;100.98;#VALEUR!;19.8;3.4;1.5;1;80;15;5;"{""RD""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;37;;;;8806;cp;2016;5;19000
443;1;442;;;;;2022/07/21 16:24:04.000;"{""Ch""}";5;P;19.584;#VALEUR!;13.6;1.2;1.2;1;80;10;10;"{""RD""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;37;;;;8806;cp;2016;5;19000
444;1;443;;;;;2022/07/21 16:29:32.000;"{""Ch""}";5;P;6.44;#VALEUR!;4.6;1.4;1;1;60;30;10;"{""RG""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;37;;;;8806;cp;2016;5;19000
445;1;444;;;;;2022/07/21 16:30:41.000;"{""Ch""}";2;P;28.8;#VALEUR!;9;2;1.6;2;80;10;10;"{""RD""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;38;;;;8806;cp;2016;5;19500
446;1;445;;;;;2022/07/21 16:32:44.000;"{""Ch""}";3;P;10.332;#VALEUR!;8.2;1.4;0.9;1;70;10;20;"{""RD""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;38;;;;8806;cp;2016;5;19500
447;1;446;;;;;2022/07/21 16:41:37.000;"{""Ch""}";5;M;65.664;#VALEUR!;17.1;3.2;1.2;2;70;10;20;"{""RG""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;38;;;;8806;cp;2016;5;19500
448;1;447;;;;;2022/07/21 16:44:38.000;"{""Ch""}";5;P;68.208;#VALEUR!;14.7;5.8;0.8;1;60;30;10;"{""C""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39;;;;8806;cp;2016;5;20000
449;1;448;;;;;2022/07/21 16:46:41.000;"{""Ch""}";15;M;130.32;#VALEUR!;18.1;7.2;1;1;80;5;15;"{""C""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39;;;;8806;cp;2016;5;20000
450;1;449;;;;;2022/07/21 16:49:26.000;"{""Ch""}";10;M;70.518;#VALEUR!;6.9;7.3;1.4;1;85;5;10;"{""C""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39;;;;8806;cp;2016;5;20000
451;1;450;;;;;2022/07/21 16:51:42.000;"{""Ch""}";20;M;454.206;#VALEUR!;36.6;7.3;1.7;2;60;30;10;"{""C""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39;;;;8806;cp;2016;5;20000
452;1;451;;;;;2022/07/22 08:48:28.000;"{""Ch""}";5;M;310.5;#VALEUR!;13.5;11.5;2;3;60;40;;"{""RG""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8806;cp;2016;5;500
453;1;452;;;;;2022/07/22 08:55:17.000;"{""Ch""}";3;M;378.75;#VALEUR!;50.5;5;1.5;2;50;45;5;"{""RG""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8806;cp;2016;5;500
454;1;453;;;;;2022/07/22 09:08:49.000;"{""Ch""}";1;M;97.5;#VALEUR!;5;6.5;3;3;60;35;5;"{""RD""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;8806;cp;2016;5;1000
455;1;454;;;;;2022/07/22 09:11:53.000;"{""Ch""}";1;M;91.125;#VALEUR!;8.1;4.5;2.5;2;60;30;10;"{""RG""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;8806;cp;2016;5;1000
456;1;455;;;;;2022/07/22 09:16:36.000;"{""Ch""}";1;P;10.875;#VALEUR!;8.7;2.5;0.5;1;55;40;5;"{""RG""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;8806;cp;2016;5;1000
457;1;456;;;;;2022/07/22 09:23:59.000;"{""Ch""}";5;M;216;#VALEUR!;24;4.5;2;2;45;45;10;"{""RG""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;8806;cp;2016;5;1000
458;1;457;;;;;2022/07/22 09:27:19.000;"{""Ch""}";1;M;13.42;#VALEUR!;6.1;2;1.1;1;72;20;8;"{""RD""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;8806;cp;2016;5;1000
459;1;458;;;;;2022/07/22 09:35:02.000;"{""Ch""}";1;M;1629;#VALEUR!;18.1;45;2;2;60;35;5;"{""RG""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;8806;cp;2016;5;1500
460;1;459;;;;;2022/07/22 09:40:04.000;"{""Ch""}";5;M;326.417;#VALEUR!;21.1;9.1;1.7;2;70;20;10;"{""RD""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;8806;cp;2016;5;1500
461;1;460;;;;;2022/07/22 09:42:28.000;"{""Ch""}";1;D;29.7;#VALEUR!;13.2;2.5;0.9;2;70;30;;"{""RD""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;8806;cp;2016;5;1500
462;1;461;;;;;2022/07/22 09:46:43.000;"{""Ch""}";5;P;125.664;#VALEUR!;17.6;5.1;1.4;2;20;40;40;"{""C""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;8806;cp;2016;5;1500
463;1;462;;;;;2022/07/22 09:49:54.000;"{""Ch""}";5;M;151.164;#VALEUR!;17.1;5.2;1.7;2;10;70;20;"{""C""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;8806;cp;2016;5;1500
464;1;463;;;;;2022/07/22 09:52:36.000;"{""Ch""}";1;M;30.618;#VALEUR!;8.1;4.2;0.9;1;90;5;5;"{""C""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;8806;cp;2016;5;1500
465;1;464;;;;;2022/07/22 09:55:25.000;"{""Ch""}";1;P;39.375;#VALEUR!;10.5;2.5;1.5;1;30;50;20;"{""C""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;8806;cp;2016;5;1500
466;1;465;;;;;2022/07/22 10:08:07.000;"{""Ch""}";1;M;148.42;#VALEUR!;18.1;4.1;2;1;70;30;;"{""RG""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;8806;cp;2016;5;2000
467;1;466;;;;;2022/07/22 10:12:01.000;"{""Ch""}";1;M;31.71;#VALEUR!;15.1;2.1;1;1;20;40;40;"{""RG""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;8806;cp;2016;5;2500
468;1;467;;;;;2022/07/22 10:13:50.000;"{""Ch""}";1;M;32.832;#VALEUR!;15.2;2.4;0.9;1;40;60;;"{""RD""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;8806;cp;2016;5;2500
469;1;468;;;;;2022/07/22 10:18:59.000;"{""Ch""}";2;M;2177.5;#VALEUR!;130;6.7;2.5;2;35;55;10;"{""RD""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;8806;cp;2016;5;2500
470;1;469;;;;;2022/07/22 10:25:20.000;"{""Ch""}";1;P;76.475;#VALEUR!;16.1;2.5;1.9;1;40;30;30;"{""C""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;8806;cp;2016;5;2500
471;1;470;;;;;2022/07/22 10:28:19.000;"{""Ch""}";1;M;80.784;#VALEUR!;13.2;3.4;1.8;2;20;60;20;"{""RG""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;8806;cp;2016;5;2500
472;1;471;;;;;2022/07/22 10:36:57.000;"{""Ch""}";10;M;1729.2;#VALEUR!;26.2;22;3;2;55;35;10;"{""RD""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;8806;cp;2016;5;2500
473;1;472;;;;;2022/07/22 10:50:26.000;"{""Ch""}";1;M;8.928;#VALEUR!;3.2;3.1;0.9;2;70;30;;"{""RG""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;8806;cp;2016;5;3000
474;1;473;;;;;2022/07/22 10:52:06.000;"{""Ch""}";1;M;167.076;#VALEUR!;22.1;4.2;1.8;1;60;40;;"{""RD""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;8806;cp;2016;5;3000
475;1;474;;;;;2022/07/22 10:56:48.000;"{""Ch""}";1;P;56.42;#VALEUR!;15.5;2.6;1.4;2;60;35;5;"{""RD""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;8806;cp;2016;5;3000
476;1;475;;;;;2022/07/22 10:59:33.000;"{""Ch""}";1;P;150.822;#VALEUR!;17.1;4.2;2.1;3;50;40;10;"{""RD""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;8806;cp;2016;5;3000
477;1;476;;;;;2022/07/22 11:15:51.000;"{""Ch""}";1;M;10.8;#VALEUR!;7.2;1.5;1;2;20;60;20;"{""RD""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;8806;cp;2016;5;3500
478;1;477;;;;;2022/07/22 11:21:31.000;"{""Ch""}";1;M;22.816;#VALEUR!;9.2;3.1;0.8;2;40;;60;"{""RD""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;8806;cp;2016;5;3500
479;1;478;;;;;2022/07/22 11:23:55.000;"{""Ch""}";1;P;28.728;#VALEUR!;15.2;2.1;0.9;1;80;15;5;"{""RG""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;8806;cp;2016;5;3500
480;1;479;;;;;2022/07/22 11:28:07.000;"{""Ch""}";1;P;173.502;#VALEUR!;16.2;5.1;2.1;2;80;20;;"{""RG""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;8806;cp;2016;5;4000
481;1;480;;;;;2022/07/22 11:31:12.000;"{""Ch""}";1;M;9.075;#VALEUR!;12.1;1.5;0.5;1;95;;5;"{""RD""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;8806;cp;2016;5;4000
482;1;481;;;;;2022/07/22 11:32:34.000;"{""Ch""}";1;D;12.544;#VALEUR!;11.2;1.4;0.8;1;97;;3;"{""RD""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;8806;cp;2016;5;4000
483;1;482;;;;;2022/07/22 11:34:52.000;"{""Ch""}";1;D;79.98;#VALEUR!;17.2;3.1;1.5;1;97;;3;"{""RD""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;8806;cp;2016;5;4000
484;1;483;;;;;2022/07/22 11:40:45.000;"{""Ch""}";1;M;473.625;#VALEUR!;42.1;4.5;2.5;2;40;25;35;"{""RD""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;8806;cp;2016;5;4000
485;1;484;;;;;2022/07/22 11:44:51.000;"{""Pl""}";1;D;61.8;#VALEUR!;10.3;3;2;1;40;55;5;"{""RD""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;8806;cp;2016;5;4000
486;1;485;;;;;2022/07/22 11:47:21.000;"{""Pl""}";1;M;166.566;#VALEUR!;14.2;5.1;2.3;2;60;30;10;"{""RD""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;8806;cp;2016;5;4000
487;1;486;;;;;2022/07/22 11:49:43.000;"{""Ch""}";5;M;80.625;#VALEUR!;12.5;4.3;1.5;2;60;20;20;"{""C""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;8806;cp;2016;5;4000
488;1;487;;;;;2022/07/22 11:52:32.000;"{""Pl""}";1;D;31.5;#VALEUR!;10.5;2;1.5;2;80;10;10;"{""RD""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;8806;cp;2016;5;4000
489;1;488;;;;;2022/07/22 11:54:46.000;"{""Ch""}";40;M;1938.84;#VALEUR!;32.1;30.2;2;3;80;18;2;"{""RD""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;8806;cp;2016;5;4000
490;1;489;;;;;2022/07/22 12:00:40.000;"{""Ch""}";1;P;48.006;#VALEUR!;25.4;2.1;0.9;1;90;10;;"{""RG""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;8806;cp;2016;5;4000
491;1;490;;;;;2022/07/22 12:46:05.000;"{""Ch""}";18;D;33.6;#VALEUR!;14;3;0.8;1;95;;5;"{""RD""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;;8806;cp;2016;5;4500
492;1;491;;;;;2022/07/22 12:47:36.000;"{""Ch""}";5;M;624.53;#VALEUR!;19;17.3;1.9;3;45;40;15;"{""C""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;;8806;cp;2016;5;4500
493;1;492;;;;;2022/07/22 12:50:27.000;"{""Ch""}";1;M;1677;#VALEUR!;39;21.5;2;2;55;40;5;"{""C""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;;8806;cp;2016;5;4500
494;1;493;;;;;2022/07/22 12:58:44.000;"{""Ch""}";5;M;541.35;#VALEUR!;40.1;5.4;2.5;2;60;35;5;"{""RD""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;;;;8806;cp;2016;5;5000
495;1;494;;;;;2022/07/22 13:22:55.000;"{""Ch""}";1;D;15.309;#VALEUR!;8.1;2.1;0.9;1;90;10;;"{""RG""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;;;;8806;cp;2016;5;5000
496;1;495;;;;;2022/07/22 13:27:29.000;"{""Ch""}";1;M;16.4;#VALEUR!;8.2;2;1;1;60;35;5;"{""RG""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;;;;8806;cp;2016;5;5000
497;1;496;;;;;2022/07/22 13:32:41.000;"{""Ch""}";1;P;9.585;#VALEUR!;7.1;1.5;0.9;1;45;50;5;"{""RG""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;;8806;cp;2016;5;5500
498;1;497;;;;;2022/07/22 13:34:55.000;"{""Ch""}";1;P;27.83;#VALEUR!;12.1;2.3;1;1;50;45;5;"{""RG""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;;8806;cp;2016;5;5500
499;1;498;;;;;2022/07/22 13:36:07.000;"{""Ch""}";1;P;37.268;#VALEUR!;15.4;2.2;1.1;1;50;45;5;"{""RD""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;;8806;cp;2016;5;5500
500;1;499;;;;;2022/07/22 13:37:38.000;"{""Ch""}";5;M;63.42;#VALEUR!;15.1;2.1;2;2;50;40;10;"{""RD""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;;8806;cp;2016;5;5500
501;1;500;;;;;2022/07/22 13:45:03.000;"{""Pl""}";20;M;201.3;#VALEUR!;13.2;6.1;2.5;3;70;20;10;"{""C""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;;;;8806;cp;2016;5;6000
502;1;501;;;;;2022/07/22 13:47:54.000;"{""Ch""}";5;M;4040;#VALEUR!;200;10.1;2;2;50;45;5;"{""RG""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;;;;8806;cp;2016;5;6000
503;1;502;;;;;2022/07/22 13:56:33.000;"{""Pl""}";;M;416.625;#VALEUR!;50.5;5.5;1.5;2;60;35;5;"{""RG""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;;8806;cp;2016;5;6500
504;1;503;;;;;2022/07/22 14:00:24.000;"{""Pl""}";;M;1740;#VALEUR!;145;8;1.5;3;70;25;5;"{""RG""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;;8806;cp;2016;5;6500
505;1;504;;;;;2022/07/22 14:09:27.000;"{""Pl""}";;M;936;#VALEUR!;62.4;10;1.5;2;50;44;6;"{""RG""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;;8806;cp;2016;5;6500
506;1;505;;;;;2022/07/22 14:14:49.000;"{""Ch""}";2;D;257.21;#VALEUR!;44.5;3.4;1.7;2;45;50;5;"{""RG""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;;8806;cp;2016;5;6500
507;1;506;;;;;2022/07/22 14:17:37.000;"{""Ch""}";50;M;6067.32;#VALEUR!;233;8.4;3.1;3;80;15;5;"{""RD""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;;8806;cp;2016;5;6500
508;1;507;;;;;2022/07/22 14:34:19.000;"{""Ch""}";1;D;131.104;#VALEUR!;24.1;3.2;1.7;2;75;22;3;"{""RD""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;;8806;cp;2016;5;6500
509;1;508;;;;;2022/07/22 14:37:20.000;"{""Ch""}";1;M;209.304;#VALEUR!;32.4;3.4;1.9;2;75;15;10;"{""RD""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;;8806;cp;2016;5;6500
510;1;509;;;;;2022/07/22 14:54:56.000;"{""Ch""}";1;D;24.94;#VALEUR!;8.6;2.9;1;2;90;3;7;"{""RD""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13;;;;8806;cp;2016;5;7000
511;1;510;;;;;2022/07/22 14:56:39.000;"{""Ch""}";1;D;6.76;#VALEUR!;5.2;2.6;0.5;2;80;15;5;"{""RD""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13;;;;8806;cp;2016;5;7000
512;1;511;;;;;2022/07/22 15:00:07.000;"{""Ch""}";1;D;3.321;#VALEUR!;4.1;0.9;0.9;1;95;5;;"{""RG""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13;;;;8806;cp;2016;5;7000
513;1;512;;;;;2022/07/22 15:03:08.000;"{""Ch""}";4;M;257.868;#VALEUR!;26.1;5.2;1.9;2;60;30;10;"{""RG""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13;;;;8806;cp;2016;5;7000
514;1;513;;;;;2022/07/22 15:05:44.000;"{""Pl""}";;D;486;#VALEUR!;48.6;10;1;1;35;60;5;"{""RD""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13;;;;8806;cp;2016;5;7000
515;1;514;;;;;2022/07/22 15:08:32.000;"{""Pl""}";;D;66.25;#VALEUR!;5.3;25;0.5;1;40;60;;"{""RD""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13;;;;8806;cp;2016;5;7000
516;1;515;;;;;2022/07/22 15:11:55.000;"{""Pl""}";;D;610.272;#VALEUR!;32.6;10.4;1.8;2;60;30;10;"{""RD""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13;;;;8806;cp;2016;5;7000
517;1;516;;;;;2022/07/22 15:13:58.000;"{""Ch""}";1;M;58.14;#VALEUR!;10.2;3;1.9;2;56;40;4;"{""RG""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13;;;;8806;cp;2016;5;7000
518;1;517;;;;;2022/07/22 15:19:02.000;"{""Ch""}";2;M;11.22;#VALEUR!;5.1;2.2;1;3;50;45;5;"{""RD""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;;;;8806;cp;2016;5;7500
519;1;518;;;;;2022/07/22 15:20:59.000;"{""Ch""}";1;D;12.3;#VALEUR!;4.1;1.5;2;3;25;75;;"{""RG""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;;;;8806;cp;2016;5;7500
520;1;519;;;;;2022/07/22 15:24:46.000;"{""Ch""}";1;D;29.274;#VALEUR!;8.2;2.1;1.7;2;70;5;25;"{""RG""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;;;;8806;cp;2016;5;7500
521;1;520;;;;;2022/07/22 15:33:36.000;"{""Pl""}";;D;95.368;#VALEUR!;13.1;5.2;1.4;2;70;20;10;"{""RG""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;;;;8806;cp;2016;5;7500
522;1;521;;;;;2022/07/22 15:36:41.000;"{""Ch""}";5;M;48.32;#VALEUR!;15.1;3.2;1;1;80;20;;"{""RD""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;;;;8806;cp;2016;5;7500
523;1;522;;;;;2022/07/22 15:43:22.000;"{""Pl""}";;D;213.75;#VALEUR!;28.5;3;2.5;2;40;55;5;"{""RG""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;;;;8806;cp;2016;5;7500
524;1;523;;;;;2022/07/22 15:45:55.000;"{""Pl""}";;D;213;#VALEUR!;35.5;3;2;2;40;55;5;"{""RG""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;;;;8806;cp;2016;5;8000
525;1;524;;;;;2022/07/22 15:52:07.000;"{""Ch""}";3;P;34.944;#VALEUR!;5.2;3.2;2.1;1;35;60;5;"{""RG""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;;;;8806;cp;2016;5;8000
526;1;525;;;;;2022/07/22 15:56:23.000;"{""Ch""}";1;M;28.89;#VALEUR!;10.7;2.7;1;2;70;30;;"{""RG""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;;;;8806;cp;2016;5;8000
527;1;526;;;;;2022/07/22 15:59:29.000;"{""Ch""}";1;M;106.88;#VALEUR!;16.7;3.2;2;1;65;30;5;"{""RG""}";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;;;;8806;cp;2016;5;8000
